Date,Total flow,Cum. Total flow, Condensate, Water, CGR, WGR, Avg. Pressure
16/01/2016,36.2705,137334.6873,27,6,0.74,0.17,1637
17/01/2016,36.2932,137370.9805,27.25,6.5,0.75,0.18,1630.5
18/01/2016,36.0218,137407.0023,26,6,0.72,0.17,1636.5
19/01/2016,35.8827,137442.885,25.5,6,0.71,0.17,1634
20/01/2016,35.4915,137478.3765,25.5,6,0.72,0.17,1635.5
21/01/2016,35.8236,137514.2001,27.25,6,0.76,0.17,1632
22/01/2016,35.9222,137550.1223,27.25,6,0.76,0.17,1634
23/01/2016,35.8485,137585.9708,26.5,5.75,0.74,0.16,1634.5
24/01/2016,35.9776,137621.9484,27.25,5.75,0.76,0.16,1633.5
25/01/2016,35.8994,137657.8478,26.75,5.75,0.75,0.16,1636
26/01/2016,35.9109,137693.7587,26.5,5.75,0.74,0.16,1636.5
27/01/2016,35.857,137729.6157,26.25,5.75,0.73,0.16,1637.5
28/01/2016,35.7367,137765.3524,26.5,5.5,0.74,0.15,1638.5
29/01/2016,35.8034,137801.1558,26,5.75,0.73,0.16,1638.5
30/01/2016,35.7253,137836.8811,26,5.5,0.73,0.15,1639
31/01/2016,35.6641,137872.5452,26.75,6,0.75,0.17,1638
1/2/2016,35.424,137907.9692,26.25,6.25,0.74,0.18,1639
2/2/2016,35.458,137943.4272,25.75,5.5,0.73,0.16,1638
3/2/2016,35.4999,137978.9271,25.75,6,0.73,0.17,1638.5
4/2/2016,35.7741,138014.7012,26,5.75,0.73,0.16,1637
5/2/2016,35.852,138050.5532,25,5.5,0.7,0.15,1635.5
6/2/2016,35.9269,138086.4801,23.5,5,0.65,0.14,1640
7/2/2016,35.9873,138122.4674,25.5,5.25,0.71,0.15,1641
8/2/2016,35.865,138158.3324,25.75,5.5,0.72,0.15,1642
9/2/2016,35.8989,138194.2313,25.25,5.75,0.7,0.16,1641.5
10/2/2016,35.7827,138230.014,25.75,5.75,0.72,0.16,1643
11/2/2016,35.9823,138265.9963,26,5.75,0.72,0.16,1640
12/2/2016,36.097,138302.0933,26.5,5.75,0.73,0.16,1641
13/02/2016,36.0421,138338.1354,26,6,0.72,0.17,1642
14/02/2016,35.9076,138374.043,21.75,5.5,0.61,0.15,1643
15/02/2016,36.078,138410.121,23,8.1,0.64,0.22,1641
16/02/2016,35.6761,138445.7971,22.5,6.6,0.63,0.18,1639
17/02/2016,35.723,138481.5201,21.5,6.4,0.6,0.18,1641.5
18/02/2016,35.7525,138517.2726,22,7.1,0.62,0.2,1637.5
19/02/2016,35.8411,138553.1137,24.5,6.6,0.68,0.18,1637
20/02/2016,35.6462,138588.7599,24.5,6,0.69,0.17,1635.5
21/02/2016,35.524,138624.2839,24,5,0.68,0.14,1633
22/02/2016,36.0296,138660.3135,25,6.3,0.69,0.17,1626.5
23/02/2016,35.6469,138695.9604,24,6.5,0.67,0.18,1625
24/02/2016,35.5615,138731.5219,23.75,7.2,0.67,0.2,1619.5
25/02/2016,35.6564,138767.1783,24,7.2,0.67,0.2,1617.5
26/02/2016,35.72,138802.8983,23.5,5.7,0.66,0.16,1618.5
27/02/2016,35.6942,138838.5925,24,5.5,0.67,0.15,1616.5
28/02/2016,35.6674,138874.2599,24,7.45,0.67,0.21,1616.5
29/02/2016,35.2985,138909.5584,24.75,7.64,0.7,0.22,1615.5
1/3/2016,35.5309,138945.0893,23.25,7,0.65,0.2,1613.5
2/3/2016,35.5115,138980.6008,23.75,6.5,0.67,0.18,1611
3/3/2016,35.2338,139015.8346,22.25,5.75,0.63,0.16,1609.5
4/3/2016,35.7955,139051.6301,20.25,7,0.57,0.2,1607.5
5/3/2016,34.9667,139086.5968,22,5.75,0.63,0.16,1608.5
6/3/2016,35.4377,139122.0345,22,9.5,0.62,0.27,1603
7/3/2016,35.7513,139157.7858,23,8.25,0.64,0.23,1596.5
8/3/2016,35.6283,139193.4141,23,7,0.65,0.2,1603
9/3/2016,35.6423,139229.0564,23.25,7.75,0.65,0.22,1600.5
10/3/2016,35.4537,139264.5101,21.75,6,0.61,0.17,1602.5
11/3/2016,35.3475,139299.8576,23,10.2,0.65,0.29,1595.5
12/3/2016,35.2985,139335.1561,23,4,0.65,0.11,1590
13/03/2016,35.2738,139370.4299,22.5,4.5,0.64,0.13,1587.5
14/03/2016,35.1865,139405.6164,22.5,7.5,0.64,0.21,1593.5
15/03/2016,35.1641,139440.7805,23.5,8,0.67,0.23,1597.5
16/03/2016,35.1938,139475.9743,23,7.5,0.65,0.21,1599.5
17/03/2016,35.2357,139511.21,24,7,0.68,0.2,1599.5
18/03/2016,35.0608,139546.2708,23,6.5,0.66,0.19,1603.5
19/03/2016,35.0243,139581.2951,22,9.25,0.63,0.26,1604.5
20/03/2016,34.948,139616.2431,21.5,8.7,0.62,0.25,1602.5
21/03/2016,34.1591,139650.4022,22.25,8.25,0.65,0.24,1617
22/03/2016,34.5526,139684.9548,21.75,6.25,0.63,0.18,1615.5
23/03/2016,34.7937,139719.7485,22.25,8,0.64,0.23,1616
24/03/2016,34.8702,139754.6187,20.75,8.75,0.6,0.25,1613.5
25/03/2016,34.8945,139789.5132,22,9,0.63,0.26,1611
26/03/2016,34.865,139824.3782,20,7,0.57,0.2,1611.5
27/03/2016,34.847,139859.2252,20,9.25,0.57,0.27,1611.5
28/03/2016,34.7603,139893.9855,20.5,8.5,0.59,0.24,1624.5
29/03/2016,34.4721,139928.4576,19.75,8.5,0.57,0.25,1612
30/03/2016,34.6072,139963.0648,20.5,8.75,0.59,0.25,1602.5
31/03/2016,34.9575,139998.0223,21.25,8.75,0.61,0.25,1607
1/4/2016,34.9578,140032.9801,20.5,8.5,0.59,0.24,1608
2/4/2016,34.9388,140067.9189,18.5,11.5,0.53,0.33,1606.5
3/4/2016,34.8081,140102.727,21.25,8.55,0.61,0.25,1605.5
4/4/2016,34.3667,140137.0937,20,9.5,0.58,0.28,1609.5
5/4/2016,34.2012,140171.2949,18,10.25,0.53,0.3,1611
6/4/2016,34.9009,140206.1958,23.5,8,0.67,0.23,1601.5
7/4/2016,34.4603,140240.6561,22.5,8,0.65,0.23,1601.5
8/4/2016,34.243,140274.8991,20,10,0.58,0.29,1604
9/4/2016,34.7137,140309.6128,19.5,11,0.56,0.32,1599
10/4/2016,34.8759,140344.4887,19,12,0.54,0.34,1597.5
11/4/2016,34.9267,140379.4154,19.5,12,0.56,0.34,1591.5
12/4/2016,34.8764,140414.2918,18,12,0.52,0.34,1584.5
13/04/2016,34.8653,140449.1571,22.5,9,0.65,0.26,1582.5
14/04/2016,34.6446,140483.8017,19,12,0.55,0.35,1584
15/04/2016,34.4807,140518.2824,17,14.5,0.49,0.42,1584.5
16/04/2016,34.4329,140552.7153,19.25,14,0.56,0.41,1583.5
17/04/2016,34.3493,140587.0646,19.5,14.5,0.57,0.42,1582.5
18/04/2016,34.2767,140621.3413,18,14.5,0.53,0.42,1583.5
19/04/2016,34.337,140655.6783,19.5,15,0.57,0.44,1582
20/04/2016,34.2485,140689.9268,19,15,0.55,0.44,1581.5
21/04/2016,34.1687,140724.0955,19.25,13.5,0.56,0.4,1577.5
22/04/2016,33.9088,140758.0043,24,9,0.71,0.27,1576
23/04/2016,33.7677,140791.772,17.5,12.5,0.52,0.37,1568
24/04/2016,33.8764,140825.6484,17,12.25,0.5,0.36,1561.5
25/04/2016,33.7366,140859.385,17.25,11.75,0.51,0.35,1562.5
26/04/2016,33.5752,140892.9602,19.5,13.5,0.58,0.4,1558.5
27/04/2016,33.7053,140926.6655,22,14.25,0.65,0.42,1555
28/04/2016,33.548,140960.2135,17,16.25,0.51,0.48,1549.5
29/04/2016,33.652,140993.8655,18,18.5,0.53,0.55,1537.5
30/04/2016,33.5428,141027.4083,17.5,19,0.52,0.57,1576.5
1/5/2016,32.9928,141060.4011,16.75,22,0.51,0.67,1576
2/5/2016,33.9059,141094.307,18.5,22,0.55,0.65,1572.5
3/5/2016,33.8354,141128.1424,19,20,0.56,0.59,1571
4/5/2016,33.9547,141162.0971,16.5,21,0.49,0.62,1568.5
5/5/2016,33.7977,141195.8948,18,21,0.53,0.62,1568
6/5/2016,33.5841,141229.4789,16.5,21,0.49,0.63,1569
7/5/2016,33.3575,141262.8364,18,20,0.54,0.6,1570.5
8/5/2016,33.5798,141296.4162,17.5,20,0.52,0.6,1569
9/5/2016,33.8518,141330.268,18.5,22,0.55,0.65,1569
10/5/2016,33.8113,141364.0793,18,23,0.53,0.68,1571
11/5/2016,33.7698,141397.8491,19.25,24,0.57,0.71,1572.5
12/5/2016,33.7398,141431.5889,18.5,26,0.55,0.77,1574
13/05/2016,32.845,141464.4339,17.5,27,0.53,0.82,1589
14/05/2016,33.0502,141497.4841,17.25,27.5,0.52,0.83,1586
15/05/2016,33.1359,141530.62,19.25,29.5,0.58,0.89,1582
16/05/2016,32.9684,141563.5884,19.25,30,0.58,0.91,1583.5
17/05/2016,33.1097,141596.6981,17,31,0.51,0.94,1579
18/05/2016,32.9606,141629.6587,17.5,31,0.53,0.94,1580.5
19/05/2016,33.1324,141662.7911,17,32,0.51,0.97,1577.5
20/05/2016,32.8973,141695.6884,18,32.5,0.55,0.99,1581
21/05/2016,32.416,141728.1044,17.5,33,0.54,1.02,1589.5
22/05/2016,32.7746,141760.879,18.5,33.5,0.56,1.02,1585
23/05/2016,32.4872,141793.3662,17.25,33.5,0.53,1.03,1585
24/05/2016,32.5273,141825.8935,20,34,0.61,1.05,1584
25/05/2016,32.3455,141858.239,17,35,0.53,1.08,1579
26/05/2016,32.5042,141890.7432,17.25,36,0.53,1.11,1578
27/05/2016,32.2114,141922.9546,17,37,0.53,1.15,1577.5
28/05/2016,31.7729,141954.7275,17,37,0.54,1.16,1577
29/05/2016,32.3898,141987.1173,17,38,0.52,1.17,1575
30/05/2016,32.2393,142019.3566,17.25,38,0.54,1.18,1574
31/05/2016,32.3235,142051.6801,17,39,0.53,1.21,1574.5
1/6/2016,32.4219,142084.102,17,39.5,0.52,1.22,1573.5
2/6/2016,32.5483,142116.6503,16.5,39.5,0.51,1.21,1567
3/6/2016,32.4097,142149.06,17.5,39.5,0.54,1.22,1567.5
4/6/2016,32.6162,142181.6762,18,40,0.55,1.23,1566.5
5/6/2016,32.5478,142214.224,19,41,0.58,1.26,1567.5
6/6/2016,32.539,142246.763,19,41.5,0.58,1.28,1567.5
7/6/2016,32.3845,142279.1475,18,42,0.56,1.3,1569
8/6/2016,32.6481,142311.7956,18,42,0.55,1.29,1564
9/6/2016,32.5927,142344.3883,18,43,0.55,1.32,1564.5
10/6/2016,33.0308,142377.4191,18.5,44,0.56,1.33,1561.5
11/6/2016,32.865,142410.2841,19,44,0.58,1.34,1562.5
12/6/2016,32.705,142442.9891,18,44.5,0.55,1.36,1564.5
13/06/2016,32.6946,142475.6837,18.5,45,0.57,1.38,1564.5
14/06/2016,32.9473,142508.631,17,45.5,0.52,1.38,1562
15/06/2016,32.6689,142541.2999,14,46,0.43,1.41,1565
16/06/2016,32.5784,142573.8783,13,46,0.4,1.41,1564
17/06/2016,32.5231,142606.4014,18,47,0.55,1.45,1563.5
18/06/2016,32.5755,142638.9769,14,47,0.43,1.44,1563
19/06/2016,32.4968,142671.4737,13,48,0.4,1.48,1562.5
20/06/2016,32.7309,142704.2046,14,49,0.43,1.5,1562.5
21/06/2016,33.0327,142737.2373,15,49,0.45,1.48,1563
22/06/2016,32.8589,142770.0962,14.5,49,0.44,1.49,1564.5
23/06/2016,32.5738,142802.67,14,49,0.43,1.5,1564
24/06/2016,32.5429,142835.2129,13,50,0.4,1.54,1563.5
25/06/2016,32.589,142867.8019,13,52,0.4,1.6,1563.5
26/06/2016,32.0705,142899.8724,13,53,0.41,1.65,1564.5
27/06/2016,32.3461,142932.2185,12,54,0.37,1.67,1560
28/06/2016,32.3646,142964.5831,13,55,0.4,1.7,1556.5
29/06/2016,32.045,142996.6281,15,56,0.47,1.75,1556.5
30/06/2016,31.6922,143028.3203,16,57,0.5,1.8,1557.5
1/7/2016,31.4247,143059.745,14,58,0.45,1.85,1557
2/7/2016,31.4783,143091.2233,16,57,0.51,1.81,1558
3/7/2016,31.3985,143122.6218,17.5,57.5,0.56,1.83,1558
4/7/2016,31.5428,143154.1646,19,57,0.6,1.81,1556
5/7/2016,31.4508,143185.6154,18,57,0.57,1.81,1555.5
6/7/2016,30.7295,143216.3449,18.5,57,0.6,1.85,1563
7/7/2016,29.9588,143246.3037,17.5,56.5,0.58,1.89,1585.5
8/7/2016,30.2564,143276.5601,17,59,0.56,1.95,1579.5
9/7/2016,29.8862,143306.4463,15.75,58.5,0.53,1.96,1587
10/7/2016,29.8907,143336.337,15,58.5,0.5,1.96,1588.5
11/7/2016,31.2998,143367.6368,16.5,58.5,0.53,1.87,1560
12/7/2016,31.3867,143399.0235,15.5,63,0.49,2.01,1567
13/07/2016,30.696,143429.7195,15.5,65,0.5,2.12,1571.5
14/07/2016,30.993,143460.7125,15.75,66,0.51,2.13,1568.5
15/07/2016,30.1814,143490.8939,15.5,72,0.51,2.39,1571
16/07/2016,30.6559,143521.5498,14.5,72.5,0.47,2.36,1574
17/07/2016,31.2938,143552.8436,14.5,75,0.46,2.4,1556.5
18/07/2016,30.7488,143583.5924,13,78,0.42,2.54,1535.5
19/07/2016,30.9806,143614.573,10,88,0.32,2.84,1529
20/07/2016,30.962,143645.535,12,77,0.39,2.49,1531.5
21/07/2016,31.0853,143676.6203,13,81,0.42,2.61,1513
22/07/2016,30.4608,143707.0811,12.5,76,0.41,2.5,1520
23/07/2016,30.8713,143737.9524,13,70,0.42,2.27,1516
24/07/2016,30.6203,143768.5727,14,70,0.46,2.29,1516.5
25/07/2016,29.188,143797.7607,12,65,0.41,2.23,1521
26/07/2016,28.7496,143826.5103,10,60,0.35,2.09,1579.5
27/07/2016,28.5498,143855.0601,12,62,0.42,2.17,1581
28/07/2016,28.5797,143883.6398,10,62,0.35,2.17,1582.5
29/07/2016,28.247,143911.8868,12,63,0.42,2.23,1585
30/07/2016,28.6024,143940.4892,11.75,64,0.41,2.24,1593
31/07/2016,28.7989,143969.2881,14,69,0.49,2.4,1591.5
1/8/2016,29.2805,143998.5686,10,72,0.34,2.46,1587.5
2/8/2016,29.3643,144027.9329,12.75,76,0.43,2.59,1598
3/8/2016,29.1094,144057.0423,16.5,79,0.57,2.71,1610.5
4/8/2016,29.1122,144086.1545,13,75,0.45,2.58,1614
5/8/2016,28.9476,144115.1021,15.5,69,0.54,2.38,1620.5
6/8/2016,28.8063,144143.9084,14.5,67,0.5,2.33,1621.5
7/8/2016,28.6495,144172.5579,14.5,65,0.51,2.27,1615.5
8/8/2016,28.6741,144201.232,13.5,62,0.47,2.16,1616
9/8/2016,28.5931,144229.8251,15.5,61,0.54,2.13,1616.5
10/8/2016,28.6178,144258.4429,14.5,59,0.51,2.06,1616.5
11/8/2016,27.664,144286.1069,12.5,53,0.45,1.92,1634.5
12/8/2016,27.3117,144313.4186,12.5,43,0.46,1.57,1647.5
13/08/2016,27.3552,144340.7738,11.5,45,0.42,1.65,1647.5
14/08/2016,27.5139,144368.2877,12,45,0.44,1.64,1637
15/08/2016,27.5118,144395.7995,12,48.5,0.44,1.76,1635
16/08/2016,27.3955,144423.195,11.25,46,0.41,1.68,1640
17/08/2016,27.0046,144450.1996,11.75,45.5,0.44,1.68,1644.5
18/08/2016,26.9209,144477.1205,12.75,47.25,0.47,1.76,1654
19/08/2016,27.0979,144504.2184,12.75,46.5,0.47,1.72,1646
20/08/2016,26.7374,144530.9558,12.75,45.5,0.48,1.7,1644.5
21/08/2016,26.9743,144557.9301,13.5,43.5,0.5,1.61,1658
22/08/2016,26.6704,144584.6005,14.5,45,0.54,1.69,1658.5
23/08/2016,26.1655,144610.766,12.5,44,0.48,1.68,1659.5
24/08/2016,26.3753,144637.1413,13.25,46,0.5,1.74,1658
25/08/2016,26.4574,144663.5987,11.25,44,0.43,1.66,1665.5
26/08/2016,26.2919,144689.8906,13.5,42,0.51,1.6,1671
27/08/2016,26.0196,144715.9102,12.75,42,0.49,1.61,1674
28/08/2016,25.9402,144741.8504,11.75,40,0.45,1.54,1676.5
29/08/2016,26.2497,144768.1001,12.75,43,0.49,1.64,1670.5
30/08/2016,26.6501,144794.7502,14.25,43,0.53,1.61,1666.5
31/08/2016,26.0784,144820.8286,12.5,45,0.48,1.73,1672
1/9/2016,26.1847,144847.0133,12.5,47,0.48,1.79,1670.5
2/9/2016,26.1756,144873.1889,12.5,46,0.48,1.76,1671.5
3/9/2016,26.2643,144899.4532,12.25,46,0.47,1.75,1671.5
4/9/2016,25.9046,144925.3578,11.5,43,0.44,1.66,1674.5
5/9/2016,26.0351,144951.3929,13,45,0.5,1.73,1671
6/9/2016,26.5054,144977.8983,14,46,0.53,1.74,1668
7/9/2016,26.4971,145004.3954,12.5,48.5,0.47,1.83,1649.5
8/9/2016,26.4305,145030.8259,12.5,48,0.47,1.82,1653.5
9/9/2016,26.1553,145056.9812,14,53,0.54,2.03,1653.5
10/9/2016,26.4125,145083.3937,14.5,53,0.55,2.01,1660.5
11/9/2016,26.0641,145109.4578,12.5,53,0.48,2.03,1659
12/9/2016,26.4333,145135.8911,11,51.5,0.42,1.95,1657.5
13/09/2016,26.2102,145162.1013,14,51.5,0.53,1.96,1659
14/09/2016,26.5204,145188.6217,11.25,55.5,0.42,2.09,1656
15/09/2016,25.6262,145214.2479,12,48.5,0.47,1.89,1660
16/09/2016,25.1859,145239.4338,11,47,0.44,1.87,1661
17/09/2016,25.773,145265.2068,14,48,0.54,1.86,1659
18/09/2016,25.1161,145290.3229,11,48,0.44,1.91,1660
19/09/2016,25.5298,145315.8527,12,48,0.47,1.88,1660
20/09/2016,25.207,145341.0597,12.5,52,0.5,2.06,1667
21/09/2016,25.5978,145366.6575,12.5,54.5,0.49,2.13,1665
22/09/2016,25.6826,145392.3401,13.75,58.5,0.54,2.28,1668.5
23/09/2016,25.5452,145417.8853,11.5,54,0.45,2.11,1668
24/09/2016,25.5224,145443.4077,10.5,58,0.41,2.27,1667.5
25/09/2016,25.7835,145469.1912,13,58.5,0.5,2.27,1664.5
26/09/2016,25.5845,145494.7757,12.75,52,0.5,2.03,1666
27/09/2016,25.6625,145520.4382,12.25,54.5,0.48,2.12,1664.5
28/09/2016,25.5775,145546.0157,12.5,60,0.49,2.35,1666.5
29/09/2016,25.6854,145571.7011,12,62,0.47,2.41,1670.5
30/09/2016,25.8481,145597.5492,11.5,51.25,0.44,1.98,1668.5
1/10/2016,25.7131,145623.2623,12,53.75,0.47,2.09,1671.5
2/10/2016,25.0459,145648.3082,10,47,0.4,1.88,1695.5
3/10/2016,25.6583,145673.9665,10.5,61,0.41,2.38,1646.5
4/10/2016,25.1589,145699.1254,11.75,56,0.47,2.23,1692
5/10/2016,25.2678,145724.3932,12.5,55.5,0.49,2.2,1680.5
6/10/2016,25.2742,145749.6674,12.25,57,0.48,2.26,1690
7/10/2016,25.1389,145774.8063,14,57,0.56,2.27,1684.5
8/10/2016,25.0145,145799.8208,13,53,0.52,2.12,1703
9/10/2016,24.5644,145824.3852,9.5,55,0.39,2.24,1688.5
10/10/2016,25.0776,145849.4628,9.5,60,0.38,2.39,1688.5
11/10/2016,24.6449,145874.1077,9.5,59.5,0.39,2.41,1691.5
12/10/2016,24.9416,145899.0493,10.5,60,0.42,2.41,1686.5
13/10/2016,24.9989,145924.0482,11,62,0.44,2.48,1701.5
14/10/2016,25.3027,145949.3509,12.5,60.5,0.49,2.39,1704
15/10/2016,25.4902,145974.8411,10.75,68,0.42,2.67,1693.5
16/10/2016,25.6063,146000.4474,12,66,0.47,2.58,1688.5
17/10/2016,25.4302,146025.8776,11,67,0.43,2.63,1687.5
18/10/2016,25.2321,146051.1097,10,67,0.4,2.66,1688
19/10/2016,25.2708,146076.3805,10,66,0.4,2.61,1686.5
20/10/2016,25.2655,146101.646,10,66,0.4,2.61,1686.5
21/10/2016,25.1253,146126.7713,10.25,65,0.41,2.59,1685
22/10/2016,25.1604,146151.9317,10,65,0.4,2.58,1685
23/10/2016,25.092,146177.0237,10.75,61,0.43,2.43,1683.5
24/10/2016,24.866,146201.8897,12.25,59,0.49,2.37,1683
25/10/2016,26.0412,146227.9309,11.25,64,0.43,2.46,1677.5
26/10/2016,25.4346,146253.3655,12.5,64.5,0.49,2.54,1686
27/10/2016,25.1098,146278.4753,14,66,0.56,2.63,1686.5
28/10/2016,25.3146,146303.7899,12,67,0.47,2.65,1685.5
29/10/2016,25.7539,146329.5438,11,69,0.43,2.68,1684
30/10/2016,25.8489,146355.3927,11,70,0.43,2.71,1682.5
31/10/2016,25.646,146381.0387,13.5,70.5,0.53,2.75,1682
1/11/2016,25.2332,146406.2719,11,65,0.44,2.58,1685.5
2/11/2016,25.697,146431.9689,12,70.75,0.47,2.75,1680.5
3/11/2016,25.7811,146457.75,14,71,0.54,2.75,1679
4/11/2016,25.0712,146482.8212,12.5,69,0.5,2.75,1685.5
5/11/2016,25.0871,146507.9083,13,68,0.52,2.71,1685
6/11/2016,25.2149,146533.1232,12,66,0.48,2.62,1684.5
7/11/2016,25.4357,146558.5589,12,68,0.47,2.67,1682.5
8/11/2016,25.5445,146584.1034,14.5,69,0.57,2.7,1683
9/11/2016,25.6736,146609.777,11.5,70.5,0.45,2.75,1682
10/11/2016,26.0035,146635.7805,15.5,74,0.6,2.85,1679
11/11/2016,25.3286,146661.1091,12.5,74,0.49,2.92,1681.5
12/11/2016,25.6075,146686.7166,12.75,76,0.5,2.97,1678.5
13/11/2016,25.7354,146712.452,13,77,0.51,2.99,1677.5
14/11/2016,25.7773,146738.2293,12.5,79,0.48,3.06,1677.5
15/11/2016,25.716,146763.9453,12,80.5,0.47,3.13,1677.5
16/11/2016,25.3112,146789.2565,12.5,78,0.49,3.08,1680.5
17/11/2016,25.0259,146814.2824,11,77,0.44,3.08,1682
18/11/2016,25.6638,146839.9462,13.5,79,0.53,3.08,1678.5
19/11/2016,25.4058,146865.352,14.5,82.5,0.57,3.25,1673.5
20/11/2016,24.9063,146890.2583,12,82.5,0.48,3.31,1678.5
21/11/2016,24.9053,146915.1636,10.5,86,0.42,3.45,1685.5
22/11/2016,25.0426,146940.2062,10,84,0.4,3.35,1678
23/11/2016,25.1912,146965.3974,10.25,89,0.41,3.53,1679
24/11/2016,25.0177,146990.4151,15,81,0.6,3.24,1686.5
25/11/2016,24.8966,147015.3117,10,83,0.4,3.33,1677.5
26/11/2016,25.1124,147040.4241,12,82,0.48,3.27,1675.5
27/11/2016,24.4722,147064.8963,11.25,81,0.46,3.31,1678.5
28/11/2016,25.0677,147089.964,12,83,0.48,3.31,1678.5
29/11/2016,25.3014,147115.2654,11.5,82,0.45,3.24,1679
30/11/2016,25.6047,147140.8701,13.5,85,0.53,3.32,1675
1/12/2016,25.6848,147166.5549,12,85,0.47,3.31,1675
2/12/2016,25.5235,147192.0784,12.5,85,0.49,3.33,1677.5
3/12/2016,25.1175,147217.1959,11.5,81,0.46,3.22,1681.5
4/12/2016,25.022,147242.2179,12,80,0.48,3.2,1682.5
5/12/2016,24.9591,147267.177,12,79,0.48,3.17,1682.5
6/12/2016,25.232,147292.409,13,85,0.52,3.37,1679.5
7/12/2016,25.2505,147317.6595,13,87,0.51,3.45,1679.5
8/12/2016,25.6264,147343.2859,13.5,90,0.53,3.51,1676
9/12/2016,25.1905,147368.4764,13.5,89,0.54,3.53,1679.5
10/12/2016,24.8232,147393.2996,12.5,85,0.5,3.42,1683
11/12/2016,24.7981,147418.0977,12.5,87,0.5,3.51,1683.5
12/12/2016,24.7325,147442.8302,12,85,0.49,3.44,1684
13/12/2016,24.708,147467.5382,12.5,87,0.51,3.52,1684.5
14/12/2016,24.5815,147492.1197,12,89,0.49,3.62,1685
15/12/2016,24.6984,147516.8181,13.5,87.5,0.55,3.54,1683.5
16/12/2016,24.5134,147541.3315,10.5,85,0.43,3.47,1701
17/12/2016,25.0004,147566.3319,11.5,87,0.46,3.48,1688.5
18/12/2016,24.7329,147591.0648,10.75,87,0.43,3.52,1691.5
19/12/2016,24.7194,147615.7842,12.5,78,0.51,3.16,1689.5
20/12/2016,25.0849,147640.8691,12.5,90,0.5,3.59,1685
21/12/2016,25.2294,147666.0985,13,95,0.52,3.77,1682.5
22/12/2016,25.42,147691.5185,10,105,0.39,4.13,1676
23/12/2016,25.1606,147716.6791,11.25,102,0.45,4.05,1690
24/12/2016,24.8011,147741.4802,12.25,98,0.49,3.95,1683
25/12/2016,25.022,147766.5022,10.5,112,0.42,4.48,1683
26/12/2016,25.132,147791.6342,11.75,104,0.47,4.14,1683
27/12/2016,24.4982,147816.1324,10.9,95,0.44,3.88,1689
28/12/2016,24.622,147840.7544,10.9,101,0.44,4.1,1699
29/12/2016,24.6635,147865.4179,12.75,99.5,0.52,4.03,1694
30/12/2016,24.6261,147890.044,14,102,0.57,4.14,1693.5
31/12/2016,24.8494,147914.8934,15,102.5,0.6,4.12,1691.5
1/1/2017,24.8133,147939.7067,13,103,0.52,4.15,1692
2/1/2017,24.7678,147964.4745,14,100,0.57,4.04,1690.5
3/1/2017,24.8971,147989.3716,14.5,98,0.58,3.94,1689
4/1/2017,24.5266,148013.8982,14.5,95,0.59,3.87,1689
5/1/2017,24.5713,148038.4695,14,97,0.57,3.95,1688.5
6/1/2017,24.3009,148062.7704,14,98,0.58,4.03,1688.5
7/1/2017,24.3378,148087.1082,10,95,0.41,3.9,1693.5
8/1/2017,23.2441,148110.3523,8.4,90,0.36,3.87,1700
9/1/2017,23.7256,148134.0779,10.3,85,0.43,3.58,1700
10/1/2017,23.9976,148158.0755,10.15,88,0.42,3.67,1697.5
11/1/2017,23.9934,148182.0689,9.5,85,0.4,3.54,1696.5
12/1/2017,23.4421,148205.511,8.5,90,0.36,3.84,1707.5
13/01/2017,23.1553,148228.6663,9,92,0.39,3.97,1707
14/01/2017,24.0072,148252.6735,11,98,0.46,4.08,1700.5
15/01/2017,24.4611,148277.1346,10,98,0.41,4.01,1688.5
16/01/2017,24.2635,148301.3981,14.5,96,0.6,3.96,1688
17/01/2017,21.8586,148323.2567,7.5,35,0.34,1.6,1696.5
18/01/2017,22.0556,148345.3123,9.5,84,0.43,3.81,1687.5
19/01/2017,21.3484,148366.6607,10.25,45,0.48,2.11,1747
20/01/2017,20.7066,148387.3673,6.75,54.5,0.33,2.63,1678
21/01/2017,20.7297,148408.097,8.75,63,0.42,3.04,1683.5
22/01/2017,21.6125,148429.7095,8,57,0.37,2.64,1665.5
23/01/2017,21.9362,148451.6457,9,48,0.41,2.19,1659.5
24/01/2017,22.7625,148474.4082,9.5,60,0.42,2.64,1681
25/01/2017,22.3106,148496.7188,9.2,55,0.41,2.47,1668
26/01/2017,22.2773,148518.9961,8.75,45,0.39,2.02,1632.5
27/01/2017,22.0536,148541.0497,9,40,0.41,1.81,1633
28/01/2017,22.3181,148563.3678,9.25,42,0.41,1.88,1623
29/01/2017,22.2578,148585.6256,9,40,0.4,1.8,1623.5
30/01/2017,22.2702,148607.8958,10.35,42,0.46,1.89,1619.5
31/01/2017,22.313,148630.2088,9,40,0.4,1.79,1629.5
1/2/2017,22.3202,148652.529,8.5,41,0.38,1.84,1625
2/2/2017,22.282,148674.811,9.25,44,0.42,1.97,1640.5
3/2/2017,22.2269,148697.0379,8.75,41,0.39,1.84,1618
4/2/2017,22.3909,148719.4288,9,40,0.4,1.79,1626.5
5/2/2017,22.4933,148741.9221,10.5,37,0.47,1.64,1666.5
6/2/2017,22.4844,148764.4065,10.25,44.5,0.46,1.98,1665
7/2/2017,22.5251,148786.9316,9,45.53,0.4,2.02,1664
8/2/2017,22.7439,148809.6755,9.5,48,0.42,2.11,1662
9/2/2017,22.6755,148832.351,10,48,0.44,2.12,1663
