Date,Cum. flow,Condensate,Water,CGR,WGR,Avg. Pressure,Total flow
11/3/2009,57218.89,84,10.75,2.704164413,0.34606866,2342.5,31.0632
12/3/2009,57249.2626,88,11,2.897348268,0.362168533,2357.5,30.3726
13/03/2009,57280.2946,90,10.5,2.900232019,0.338360402,2342.5,31.032
14/03/2009,57311.392,86,10.75,2.765504512,0.345688064,2337.5,31.0974
15/03/2009,57342.7402,89,12,2.83907848,0.382797098,2317,31.3482
16/03/2009,57374.3865,96,13.25,3.033529986,0.418690337,2314,31.6463
17/03/2009,57406.0151,92,13,2.908759793,0.411020406,2313.5,31.6286
18/03/2009,57437.8142,88,13.5,2.767373919,0.424540317,2305,31.7991
19/03/2009,57469.737,96,13.75,3.007255003,0.430726628,2301.5,31.9228
20/03/2009,57501.8405,92,12.5,2.865731151,0.389365645,2299.5,32.1035
21/03/2009,57533.9767,96,14.5,2.987285367,0.451204561,2296,32.1362
22/03/2009,57565.9653,94,15.5,2.938546857,0.48454762,2290,31.9886
23/03/2009,57598.2374,97,20.25,3.005692223,0.627476985,2286.5,32.2721
24/03/2009,57630.3364,93,19.25,2.89728652,0.599707156,2282,32.099
25/03/2009,57662.6896,90,18.25,2.781795927,0.564086396,2278.5,32.3532
26/03/2009,57694.7974,90,20.75,2.803057201,0.64626041,2291,32.1078
27/03/2009,57726.2984,86,21.5,2.730072061,0.682518015,2290,31.501
28/03/2009,57757.673,96,19.5,3.059799966,0.621521868,2292,31.3746
29/03/2009,57789.256,95,19,3.007947313,0.601589463,2287,31.583
30/03/2009,57821.1491,97.5,19.75,3.057087583,0.619256203,2281,31.8931
31/03/2009,57852.8974,97,19.2,3.0552817,0.60475679,2277.5,31.7483
1/4/2009,57884.6325,97,21,3.056552524,0.661727866,2273.5,31.7351
2/4/2009,57916.3572,96,21.5,3.026033343,0.677705384,2276.5,31.7247
3/4/2009,57948.2531,97,21,3.041143219,0.658391831,2275,31.8959
4/4/2009,57980.0992,96.5,21,3.03019836,0.659421405,2277.5,31.8461
5/4/2009,58012.1154,97,20,3.029716206,0.624683754,2270.5,32.0162
6/4/2009,58044.0368,95,19,2.976059947,0.595211989,2274,31.9214
7/4/2009,58076.0482,96,19,2.998931631,0.593538552,2267.5,32.0114
8/4/2009,58108.3163,97,20,3.006064813,0.619807178,2270,32.2681
9/4/2009,58140.3531,96,18,2.996553963,0.561853868,2272.5,32.0368
10/4/2009,58173.1536,90,19,2.743860612,0.579259463,2266,32.8005
11/4/2009,58204.9736,95,25,2.985543683,0.78566939,2266,31.82
12/4/2009,58237.2253,86,32,2.666526106,0.99219576,2264.5,32.2517
13/04/2009,58267.1422,87,33.5,2.908055313,1.119768425,2278.5,29.9169
14/04/2009,58299.2784,93,31,2.893932699,0.964644233,2252.5,32.1362
15/04/2009,58331.7651,100,37,3.078182764,1.138927623,2244,32.4867
16/04/2009,58364.3159,102,30,3.133563538,0.921636335,2233.5,32.5508
17/04/2009,58396.8898,96,32.5,2.9471448,0.997731312,2225,32.5739
18/04/2009,58428.9436,92,34.25,2.870174519,1.068516057,2236,32.0538
19/04/2009,58461.4082,88,37.5,2.710644825,1.155104329,2226,32.4646
20/04/2009,58493.5058,94,38,2.928567868,1.183889138,2229.5,32.0976
21/04/2009,58525.8558,95,37.5,2.936630603,1.159196291,2218,32.35
22/04/2009,58557.5764,87.5,35.2,2.758459802,1.109688972,2228.5,31.7206
23/04/2009,58590.091,97,38.5,2.983275206,1.184083458,2214,32.5146
24/04/2009,58622.2957,94.5,37.2,2.934354302,1.1551109,2216,32.2047
25/04/2009,58655.0648,97,44,2.960105709,1.342728363,2218,32.7691
26/04/2009,58688.2025,96,45,2.897002508,1.357969925,2212,33.1377
27/04/2009,58721.6523,98,44.5,2.929763407,1.330351751,2195,33.4498
28/04/2009,58754.6384,95,45.5,2.88000097,1.379368886,2204.5,32.9861
29/04/2009,58787.7098,70,61,2.116632498,1.844494034,2212.5,33.0714
30/04/2009,58821.1251,98,46.5,2.932788274,1.391578109,2203.5,33.4153
1/5/2009,58853.5629,102,37,3.144479589,1.140644557,2208.5,32.4378
2/5/2009,58886.0169,81,49.5,2.495840266,1.525235718,2200,32.454
3/5/2009,58919.2058,95,45,2.862402791,1.355875006,2197.5,33.1889
4/5/2009,58952.4742,92,40,2.765386974,1.202342163,2190,33.2684
5/5/2009,58985.5963,81,48,2.445497115,1.449183476,2188,33.1221
6/5/2009,59018.3917,98,49.75,2.988223958,1.51698104,2190.5,32.7954
7/5/2009,59051.6421,95,51.5,2.857108486,1.548853548,2179.5,33.2504
8/5/2009,59084.7282,97,47,2.931744751,1.420536116,2173,33.0861
9/5/2009,59117.9583,105,50,3.159785857,1.504659932,2166,33.2301
10/5/2009,59151.0585,92,52.5,2.779439399,1.586093135,2164,33.1002
11/5/2009,59184.4181,97,52,2.907708726,1.558771688,2165.5,33.3596
12/5/2009,59216.3205,87,49,2.727067556,1.535934601,2213.5,31.9024
13/05/2009,59247.7372,84,46,2.673737216,1.464189428,2212,31.4167
14/05/2009,59277.9521,75,39.5,2.482219038,1.307302026,2259.5,30.2149
15/05/2009,59306.8814,65,29.5,2.246856993,1.019727404,2267.5,28.9293
16/05/2009,59330.8332,40,13,1.670020625,0.542756703,2355,23.9518
17/05/2009,59354.1176,45,15.5,1.932624418,0.665681744,2357.5,23.2844
18/05/2009,59377.1205,40,16,1.738911181,0.695564472,2340,23.0029
19/05/2009,59400.4146,44,16.5,1.88889032,0.70833387,2346,23.2941
20/05/2009,59423.8191,42,17,1.794526694,0.726356043,2356.5,23.4045
21/05/2009,59447.7924,43,17.5,1.793662116,0.729978768,2347.5,23.9733
22/05/2009,59471.7255,39,19,1.629542349,0.793879606,2354.5,23.9331
23/05/2009,59496.1855,39,18,1.594439902,0.735895339,2345.5,24.46
24/05/2009,59520.0743,41.5,19,1.737215766,0.795351797,2350.5,23.8888
25/05/2009,59543.6989,33.75,21.5,1.428595616,0.910068319,2362,23.6246
26/05/2009,59567.0609,29,25.5,1.241332078,1.091516137,2361,23.362
27/05/2009,59591.0174,35,30.2,1.460981362,1.260618204,2341,23.9565
28/05/2009,59615.5018,36,28,1.470323961,1.143585303,2340.5,24.4844
29/05/2009,59639.4932,29,22,1.208766475,0.916995257,2352.5,23.9914
30/05/2009,59663.6064,37,24,1.534429275,0.995305476,2352.5,24.1132
31/05/2009,59687.3494,40,24.5,1.684707072,1.031883081,2350,23.743
1/6/2009,59710.8873,37.5,23,1.593175262,0.977147494,2347.5,23.5379
2/6/2009,59734.575,30,20.5,1.266480072,0.865428049,2347,23.6877
3/6/2009,59758.8204,32,23.5,1.31983799,0.969256024,2353,24.2454
4/6/2009,59783.2894,34,24,1.389513262,0.980832891,2346.5,24.469
5/6/2009,59807.6609,37,24.5,1.518166711,1.005272552,2349.5,24.3715
6/6/2009,59832.1262,36.5,25,1.491908949,1.021855444,2347,24.4653
7/6/2009,59856.784,42,24,1.703314975,0.973322843,2343,24.6578
8/6/2009,59881.2197,44,24.25,1.80064414,0.992400463,2347.5,24.4357
9/6/2009,59905.2976,42.5,28,1.7651041,1.162892113,2358.5,24.0779
10/6/2009,59929.5594,41.5,27.5,1.710507877,1.133469075,2354,24.2618
11/6/2009,59953.7384,46,26,1.902477356,1.075313288,2347.5,24.179
12/6/2009,59978.2493,47,24,1.917514249,0.979156212,2317.5,24.5109
13/06/2009,60001.6208,31.25,23,1.337098603,0.984104572,2360.5,23.3715
14/06/2009,60026.2092,39.5,28,1.606448569,1.138748353,2343,24.5884
15/06/2009,60049.4984,35.5,30,1.524311698,1.288150731,2357,23.2892
16/06/2009,60072.2901,28,28.5,1.228517399,1.25045521,2352,22.7917
17/06/2009,60095.783,38,31,1.617509971,1.319547608,2341.5,23.4929
18/06/2009,60119.1422,39,33,1.669577725,1.412719614,2347,23.3592
19/06/2009,60142.6403,38,34.2,1.617152025,1.455436823,2343.5,23.4981
20/06/2009,60165.3611,36,34.5,1.584451252,1.51843245,2345.5,22.7208
21/06/2009,60188.5705,41,35,1.766525632,1.508009686,2349.5,23.2094
22/06/2009,60212.1086,36,34.75,1.529435256,1.476329865,2345,23.5381
23/06/2009,60235.6037,38,35,1.617358513,1.489672315,2352,23.4951
24/06/2009,60258.708,41,36,1.774561445,1.558151513,2348,23.1043
25/06/2009,60282.2165,41,31.2,1.744050024,1.327179531,2345,23.5085
26/06/2009,60305.1356,30,35,1.308951922,1.527110576,2347.5,22.9191
27/06/2009,60329.1852,30.5,33,1.268212361,1.372164194,2334,24.0496
28/06/2009,60353.4657,31,32.25,1.276744713,1.328226354,2332.5,24.2805
29/06/2009,60377.7707,31.5,30,1.296029624,1.234313927,2337.5,24.305
30/06/2009,60401.8791,32,29,1.327338189,1.202900234,2332,24.1084
1/7/2009,60425.5832,32.5,29.75,1.371070827,1.255057142,2316,23.7041
2/7/2009,60449.6238,35,32,1.455870486,1.331081587,2331,24.0406
3/7/2009,60473.9586,39,34,1.602643128,1.397176061,2315,24.3348
4/7/2009,60497.9724,41,35,1.707351606,1.457495274,2315.5,24.0138
5/7/2009,60522.093,40,35.5,1.658333541,1.471771017,2312.5,24.1206
6/7/2009,60546.4679,41,36,1.682058183,1.476929136,2304,24.3749
7/7/2009,60570.6695,42,38,1.735422451,1.570144123,2323,24.2016
8/7/2009,60594.6395,40,38.5,1.668752607,1.606174385,2329,23.97
9/7/2009,60618.8982,43.5,39.75,1.79317111,1.638587393,2315.5,24.2587
10/7/2009,60643.9514,45,40,1.796177734,1.59660243,2299,25.0532
11/7/2009,60668.1148,44.5,36,1.841628248,1.48985656,2325.5,24.1634
12/7/2009,60691.9915,44,39,1.842800722,1.633391549,2328,23.8767
13/07/2009,60715.8583,46,40,1.927363534,1.675968291,2325.5,23.8668
14/07/2009,60739.591,38,40,1.601166323,1.685438235,2319.5,23.7327
15/07/2009,60763.6639,45,40.75,1.869321935,1.692774863,2309,24.0729
16/07/2009,60787.7636,38,37,1.576783113,1.535288821,2312,24.0997
17/07/2009,60812.1125,35,36,1.437436599,1.478506216,2324,24.3489
18/07/2009,60836.6782,39,38.5,1.58757943,1.567225847,2312,24.5657
19/07/2009,60861.01,36,37,1.479545286,1.520643767,2324,24.3318
20/07/2009,60885.4727,39,37.25,1.59426392,1.522726437,2324.5,24.4627
21/07/2009,60909.5672,43,40,1.784639648,1.660129905,2321,24.0945
22/07/2009,60934.0365,46,42.5,1.879906659,1.736870282,2320,24.4693
23/07/2009,60958.5823,45.5,42.5,1.853677615,1.731457113,2320.5,24.5458
24/07/2009,60983.3376,44.5,43,1.797594858,1.737001773,2318.5,24.7553
25/07/2009,61008.143,41,44,1.652865908,1.773807316,2319.5,24.8054
26/07/2009,61033.0939,42,43.5,1.683306013,1.743424085,2309,24.9509
27/07/2009,61057.5054,39,44,1.597607685,1.802429183,2319,24.4115
28/07/2009,61080.7393,38,42.25,1.63554117,1.818463538,2337,23.2339
29/07/2009,61105.4761,45.5,45,1.839364833,1.819152033,2311.5,24.7368
30/07/2009,61130.0755,45,45,1.82931291,1.82931291,2311.5,24.5994
31/07/2009,61154.2129,42.5,44,1.760753022,1.822897247,2314.5,24.1374
1/8/2009,61178.9673,45.5,47,1.838057073,1.898652361,2310,24.7544
2/8/2009,61203.5396,43,45,1.749937938,1.8313304,2308.5,24.5723
3/8/2009,61228.1439,44.5,44,1.808626947,1.788305296,2308.5,24.6043
4/8/2009,61252.5699,45,43,1.842299189,1.760419225,2312,24.426
5/8/2009,61276.8838,44,43.25,1.809664431,1.778817878,2326.5,24.3139
6/8/2009,61301.3361,45.5,44,1.860765654,1.799421731,2326.5,24.4523
7/8/2009,61325.6602,43,42.75,1.767794081,1.757516208,2329,24.3241
8/8/2009,61349.672,42.5,45,1.769963101,1.874078578,2330.5,24.0118
9/8/2009,61374.1534,43,46,1.756435498,1.878977509,2323.5,24.4814
10/8/2009,61398.9549,47,45,1.895046671,1.814406387,2321.5,24.8015
11/8/2009,61423.5645,45,43,1.82855471,1.747285612,2326.5,24.6096
12/8/2009,61448.2946,48,46,1.940954545,1.860081439,2320,24.7301
13/08/2009,61472.9978,46,45,1.862106934,1.821626348,2315.5,24.7032
14/08/2009,61497.5878,46,45,1.870679138,1.8300122,2310.5,24.59
15/08/2009,61522.21,43.5,43,1.766698345,1.746391468,2314.5,24.6222
16/08/2009,61546.8595,45,46,1.82559484,1.866163614,2310.5,24.6495
17/08/2009,61571.3226,43,45.75,1.757749427,1.870163634,2315,24.4631
18/08/2009,61595.8558,45.5,47,1.854629645,1.915771281,2312,24.5332
19/08/2009,61620.3434,43.25,45,1.766200036,1.837664777,2304.5,24.4876
20/08/2009,61645.2004,44,47,1.770125116,1.890815464,2298,24.857
21/08/2009,61669.9054,45,44.75,1.821493625,1.811374216,2300.5,24.705
22/08/2009,61694.4703,45.5,44.5,1.852236321,1.81152783,2292,24.5649
23/08/2009,61719.236,43.5,42,1.756461558,1.695893918,2298.5,24.7657
24/08/2009,61744.0994,41,41.5,1.649010192,1.669120072,2297.5,24.8634
25/08/2009,61768.7967,41.25,42,1.670223061,1.700590753,2301.5,24.6973
26/08/2009,61793.5658,42,43.5,1.695661126,1.756220452,2302.5,24.7691
27/08/2009,61818.3138,43,46,1.737514143,1.858736059,2288.5,24.748
28/08/2009,61843.3314,42,47,1.678818112,1.878677411,2292.5,25.0176
29/08/2009,61868.3284,40.2,47.75,1.608192983,1.910229228,2291,24.997
30/08/2009,61893.3143,40.5,48.5,1.620914196,1.941094777,2291,24.9859
31/08/2009,61917.7599,43,48,1.759007756,1.963543542,2302.5,24.4456
1/9/2009,61942.3549,42,48.5,1.707664159,1.971945517,2296,24.595
2/9/2009,61967.0413,44,49,1.782357897,1.984898568,2292.5,24.6864
3/9/2009,61991.9094,45.7,50,1.837695682,2.010607968,2286,24.8681
4/9/2009,62016.9723,45,49.5,1.795482566,1.975030822,2282.5,25.0629
5/9/2009,62041.7875,47.5,50.5,1.914149392,2.035043038,2287.5,24.8152
6/9/2009,62066.841,48,50.75,1.915899974,2.025665077,2277.5,25.0535
7/9/2009,62091.7117,46,50,1.849565955,2.010397777,2279,24.8707
8/9/2009,62116.5392,46,50.25,1.852784211,2.023965361,2283.5,24.8275
9/9/2009,62141.1386,45,50,1.82931291,2.0325699,2286.5,24.5994
10/9/2009,62165.5539,44,49,1.802148653,2.006938272,2291,24.4153
11/9/2009,62190.7003,45,55,1.789520568,2.187191805,2278,25.1464
12/9/2009,62216.0315,43,52.25,1.697511369,2.062673699,2284,25.3312
13/09/2009,62241.1592,42,55,1.671462171,2.18881951,2284.5,25.1277
14/09/2009,62266.1544,42,55.5,1.680322622,2.220426322,2284,24.9952
15/09/2009,62291.0842,43,57,1.72484336,2.286420268,2285,24.9298
16/09/2009,62316.0572,43,58,1.721859608,2.322508309,2281.5,24.973
17/09/2009,62340.8618,45,58.5,1.814179628,2.358433516,2285,24.8046
18/09/2009,62365.5637,43,58,1.740756784,2.347997522,2285,24.7019
19/09/2009,62390.6611,44,59,1.753169651,2.350841123,2283,25.0974
20/09/2009,62415.8231,43.5,58,1.728797393,2.305063191,2279.5,25.162
21/09/2009,62440.7327,42,59,1.686096926,2.36856473,2277.5,24.9096
22/09/2009,62465.5698,43,59,1.731281027,2.375478619,2276,24.8371
23/09/2009,62490.4113,44,60,1.771229596,2.415313085,2280,24.8415
24/09/2009,62515.4199,43,59,1.719408523,2.359188439,2274,25.0086
25/09/2009,62540.7413,44,60,1.737660635,2.369537229,2277,25.3214
26/09/2009,62565.9166,44,60.5,1.747744813,2.403149118,2280,25.1753
27/09/2009,62590.7772,45.5,60,1.830205224,2.413457439,2277.5,24.8606
28/09/2009,62615.843,40.5,58,1.615747353,2.313909789,2270,25.0658
29/09/2009,62640.7753,39.5,62,1.584290258,2.486734076,2278,24.9323
30/09/2009,62665.8779,42,62,1.67313346,2.469863679,2272,25.1026
1/10/2009,62691.0213,44,63,1.749962217,2.505627719,2277.5,25.1434
2/10/2009,62716.2196,46,61,1.825519976,2.420798228,2280.5,25.1983
3/10/2009,62741.4171,43,62.5,1.706518504,2.480404802,2276,25.1975
4/10/2009,62766.517,46.5,63,1.852597022,2.509970159,2277.5,25.0999
5/10/2009,62791.4215,44,62,1.766748981,2.489509928,2271.5,24.9045
6/10/2009,62816.3809,45,63,1.802927955,2.524099137,2271,24.9594
7/10/2009,62841.1694,42,61,1.694334066,2.460818525,2268.5,24.7885
8/10/2009,62865.9456,40,62,1.614452579,2.502401498,2271.5,24.7762
9/10/2009,62890.4498,44.5,62,1.816015214,2.5301785,2273,24.5042
10/10/2009,62915.0271,47.5,64,1.932677715,2.604028921,2270,24.5773
11/10/2009,62939.3244,45,63.75,1.852057636,2.623748318,2279,24.2973
12/10/2009,62963.974,46,64,1.866156043,2.596391016,2275,24.6496
13/10/2009,62988.6604,47,64.75,1.9038823,2.622901679,2274,24.6864
14/10/2009,63013.6926,47.5,66,1.897555948,2.636604054,2265,25.0322
15/10/2009,63038.499,43.5,65.75,1.753579721,2.650525671,2270,24.8064
16/10/2009,63062.8848,42,65.5,1.722313806,2.685989387,2278,24.3858
17/10/2009,63087.5133,45.5,66,1.847453154,2.679822157,2271.5,24.6285
18/10/2009,63112.0062,45,67,1.837267126,2.73548661,2270,24.4929
19/10/2009,63136.6163,42,68,1.706616389,2.763093202,2269,24.6101
20/10/2009,63160.9535,43.5,67,1.78738721,2.752987197,2269,24.3372
21/10/2009,63185.5167,40.5,68.5,1.648807973,2.788724596,2265,24.5632
22/10/2009,63210.0974,41,67,1.667975281,2.725715704,2268,24.5807
23/10/2009,63234.8516,41.25,66,1.666383886,2.666214218,2271,24.7542
24/10/2009,63259.8305,42,67.25,1.681419118,2.692272278,2265,24.9789
25/10/2009,63284.9201,44,68,1.753714687,2.710286334,2257.5,25.0896
26/10/2009,63309.9512,46.25,69,1.847701459,2.756570826,2250,25.0311
27/10/2009,63335.3582,46.25,71,1.820364466,2.794505451,2261.5,25.407
28/10/2009,63360.1273,45,70.25,1.816779778,2.836195098,2268.5,24.7691
29/10/2009,63385.0011,46.7,72.25,1.877477506,2.904662737,2267,24.8738
30/10/2009,63410.0671,43,70.75,1.715471156,2.822548472,2268.5,25.066
31/10/2009,63434.9734,43.5,71.25,1.746546055,2.860721986,2270.5,24.9063
1/11/2009,63460.0615,44,72,1.75381954,2.86988652,2261.5,25.0881
2/11/2009,63485.1969,44.75,72,1.780357583,2.864485944,2263.5,25.1354
3/11/2009,63510.1999,45.5,71.5,1.819781626,2.859656841,2264,25.003
4/11/2009,63534.9905,45,73,1.81520415,2.94466451,2260,24.7906
5/11/2009,63559.4178,44,72,1.801263341,2.94752183,2266,24.4273
6/11/2009,63583.8664,44.25,73,1.809919586,2.985856041,2269,24.4486
7/11/2009,63608.4642,45.25,74,1.839595411,3.008399125,2262,24.5978
8/11/2009,63633.2457,46.2,73.25,1.864293929,2.955833989,2251.5,24.7815
9/11/2009,63658.0717,42,76,1.691774752,3.061306695,2250,24.826
10/11/2009,63682.9455,46,75,1.849335445,3.015220835,2246,24.8738
11/11/2009,63707.9898,45,73,1.796816042,2.914834913,2243,25.0443
12/11/2009,63732.8605,43.2,75,1.73698368,3.015596666,2244,24.8707
13/11/2009,63757.7776,46.75,75,1.876221551,3.009981097,2248,24.9171
14/11/2009,63782.7939,47,74,1.878775039,2.958071337,2242,25.0163
15/11/2009,63807.7886,48,76,1.920407126,3.040644617,2237.5,24.9947
16/11/2009,63832.8422,47.5,75.5,1.895935115,3.013538972,2240.5,25.0536
17/11/2009,63857.8195,46,78,1.841672238,3.122835535,2233,24.9773
18/11/2009,63882.726,45,77,1.806757272,3.091562444,2233.5,24.9065
19/11/2009,63907.5421,43,77,1.73274608,3.102824376,2233.5,24.8161
20/11/2009,63931.8899,42.5,79,1.745537585,3.244646334,2249,24.3478
21/11/2009,63956.4237,44,80,1.793444146,3.260807539,2241.5,24.5338
22/11/2009,63981.2687,43,79,1.730730529,3.179714228,2236,24.845
23/11/2009,64006.1296,45,79.5,1.810071236,3.197792518,2246.5,24.8609
24/11/2009,64030.9156,43,76,1.734850319,3.066247075,2250.5,24.786
25/11/2009,64055.6531,43.5,78,1.758463871,3.15310763,2247.5,24.7375
26/11/2009,64080.6815,44,79,1.758002909,3.156414313,2245,25.0284
27/11/2009,64105.4098,42.5,78.5,1.718678599,3.174500471,2245.5,24.7283
28/11/2009,64130.0812,44.5,81,1.803707937,3.283153773,2247,24.6714
29/11/2009,64154.7839,45.5,78,1.841903921,3.15754958,2246,24.7027
30/11/2009,64179.3518,45.5,80,1.852010143,3.256281571,2251.5,24.5679
1/12/2009,64203.713,47,81,1.929297407,3.324959362,2251.5,24.3612
2/12/2009,64228.0043,48.5,83,1.996599606,3.416861181,2253.5,24.2913
3/12/2009,64252.6524,49,81,1.987982847,3.286257359,2246,24.6481
4/12/2009,64276.8178,49.75,84,2.058728595,3.476044262,2256.5,24.1654
5/12/2009,64300.9868,51,84.5,2.11014109,3.496214159,2256,24.169
6/12/2009,64324.9509,39,83,1.627434371,3.463514173,2244,23.9641
7/12/2009,64349.0109,43.5,84.2,1.80798005,3.499584372,2243.5,24.06
8/12/2009,64373.1483,47,85,1.947185695,3.521506045,2240.5,24.1374
9/12/2009,64397.9603,48,85.5,1.934547799,3.445913268,2228.5,24.812
10/12/2009,64422.6729,46,85,1.861398639,3.439540963,2229,24.7126
11/12/2009,64447.5738,45,86,1.807163596,3.453690429,2227.5,24.9009
12/12/2009,64472.5702,44,85,1.760253477,3.400489671,2228.5,24.9964
13/12/2009,64497.7699,49,86,1.944467593,3.412739041,2227,25.1997
14/12/2009,64523.076,45,87,1.778227384,3.437906276,2224,25.3061
15/12/2009,64548.6123,46,88,1.801357284,3.446074803,2216.5,25.5363
16/12/2009,64573.2409,43,80,1.74593765,3.248256093,2235,24.6286
17/12/2009,64598.4399,42,81,1.666732807,3.21441327,2228.5,25.199
18/12/2009,64623.8516,46,84,1.810189794,3.305563973,2238.5,25.4117
19/12/2009,64648.9709,49,82,1.950691301,3.264422177,2239.5,25.1193
20/12/2009,64674.1611,48,84,1.905502934,3.334630134,2233.5,25.1902
21/12/2009,64699.4739,47,80,1.856768117,3.16045637,2226.5,25.3128
22/12/2009,64724.5446,46,84.5,1.834811154,3.370468316,2224.5,25.0707
23/12/2009,64749.198,45,84,1.825306043,3.407237947,2233.5,24.6534
24/12/2009,64773.8308,48.5,86,1.968919489,3.491279919,2231.5,24.6328
25/12/2009,64798.3842,47,87,1.914195183,3.543297466,2232.5,24.5534
26/12/2009,64822.5681,46.5,86,1.922766799,3.556084833,2237,24.1839
27/12/2009,64847.3765,48.75,86,1.965060222,3.466567775,2215,24.8084
28/12/2009,64872.2922,50.2,85.5,2.014793885,3.431571258,2214,24.9157
29/12/2009,64897.2547,47.5,85,1.902854281,3.405107661,2210,24.9625
30/12/2009,64921.9608,47,86,1.902364193,3.480921716,2222,24.7061
31/12/2009,64946.4775,48,88,1.95784914,3.589390089,2220,24.5167
1/1/2010,64971.3015,45,87,1.812761843,3.504672897,2224,24.824
2/1/2010,64996.1007,44,88,1.774250782,3.548501565,2219.5,24.7992
3/1/2010,65020.6283,46,87,1.875438282,3.547024576,2227.5,24.5276
4/1/2010,65045.4478,45,88,1.813090514,3.545599226,2220,24.8195
5/1/2010,65070.6547,49,88.5,1.943912183,3.510943432,2217.5,25.2069
6/1/2010,65095.5761,48.5,82,1.946118597,3.290344844,2220.5,24.9214
7/1/2010,65120.5405,49,86,1.96279502,3.444905545,2214.5,24.9644
8/1/2010,65145.6225,49,90,1.953592218,3.588230604,2215,25.082
9/1/2010,65170.7368,48,92,1.911261711,3.663251614,2213.5,25.1143
10/1/2010,65195.9007,46,88,1.82801553,3.497073188,2216.5,25.1639
11/1/2010,65220.8953,49,89,1.960423451,3.560769126,2219.5,24.9946
12/1/2010,65245.9162,48.75,90,1.948371162,3.596992914,2211,25.0209
13/01/2010,65270.8223,49.5,91,1.987464918,3.653723385,2218,24.9061
14/01/2010,65296.0058,51,93,2.025135505,3.692894157,2212.5,25.1835
15/01/2010,65321.1692,49.5,89,1.967142755,3.536882933,2220.5,25.1634
16/01/2010,65345.8833,47,90,1.901748395,3.641645862,2214.5,24.7141
17/01/2010,65370.3154,45,88,1.84183922,3.601818919,2210.5,24.4321
18/01/2010,65395.4856,48,87,1.907017028,3.456468363,2201.5,25.1702
19/01/2010,65420.2144,49,90.5,1.981495261,3.65970043,2203,24.7288
20/01/2010,65445.5347,50,92,1.974700142,3.633448261,2202.5,25.3203
21/01/2010,65470.4143,44,92,1.768517179,3.697808646,2213,24.8796
22/01/2010,65494.6867,45,92,1.853957581,3.790313278,2214,24.2724
23/01/2010,65518.9271,45,91,1.85640501,3.754063464,2208,24.2404
24/01/2010,65543.4096,45.5,92,1.858470336,3.757786174,2208.5,24.4825
